quality	left_url	right_url
draw	https://www.yarnews.net/news/show/russia-and-world/51564/vtb_vydal_lgotnye_kredity_na_zarplatu_na_18_mlrd_rublej.htm	https://kirov-portal.ru/news/novosti-kompanij/vtb-vydal-lgotnye-kredity-na-zarplatu-na-18-milliardov-rublej-29547/
right	https://news.mail.ru/incident/41911054/	https://www.nakanune.ru/news/2020/05/25/22574378/
left	https://ria.ru/20200525/1571928766.html	https://www.vesti.ru/doc.html?id=3267954
left	https://www.if24.ru/v-moskve-mogut-skoro-otkryt-sferu-bytovyh-uslug/	https://www.mk.ru/social/2020/05/25/vlasti-moskvy-raskryli-detali-ocherednogo-etapa-snyatiya-ogranicheniy.html
left	https://1prime.ru/business/20200525/831510378.html	https://russian.rt.com/russia/news/749585-vnutrennie-perelyoty-rosaviaciya
right	https://apostrophe.ua/news/society/kiev/2020-05-25/metro-ne-pomoglo-vse-mostyi-kieva-stoyat-v-sumasshedshih-probkah/198204	https://www.5.ua/ru/kyev/vmeste-s-oslablenyem-karantyna-na-ulytsi-kyeva-vernulys-probky-kakaia-sytuatsyia-v-horode-215775.html
bad	https://keddr.com/2020/05/redmi-k30i-5g-poluchil-120-gcz-ekran-i-48-mp-kameru/	http://4pda.ru/2020/05/25/371646/
left	https://www.kommersant.ru/doc/4356327	https://pasmi.ru/archive/270429/
draw	https://www.kasparov.ru/material.php?id=5ECBD8F894A60	https://www.kasparov.ru/material.php?id=5ECB62FF67DE8
right	http://mignews.com.ua/world/24084968.html	https://www.pnp.ru/social/v-rossii-za-sutki-8946-chelovek-zarazilis-koronavirusom.html
right	https://vestikavkaza.ru/news/panyj-voditel-ustroil-smertelnoe-dtp-na-blok-postu-v-almaty.html	https://iz.ru/1015094/2020-05-25/dvoe-politceiskikh-pogibli-pri-naezde-voditelia-na-blok-post-v-alma-ate
right	https://runews24.ru/incidents/25/05/2020/b2a048c79c60a3fdb3dc1af4892eba11	https://iz.ru/1015207/2020-05-25/ugolovnoe-delo-vozbudili-v-kazani-po-faktu-khlopka-bytovogo-gaza-v-zhilom-dome
left	https://nevasport.ru/144162-fedun-vypisalsya-no-eshhe-ne-vse-horosho-budu-dolechivatsya-doma/	https://www.sportsdaily.ru/news/leonid-fedun-vypisalsya-no-eshhe-ne-vse-xorosho
left	https://www.vedomosti.ru/business/news/2020/05/25/830994-zagryaznenii-vozduha	https://ru.krymr.com/a/news-koronavirus-ekologija-rossii/30632936.html
left	https://glavnoe.ua/news/n357027655-voz-preduprezhdaet-o-vtorom-pike-covid-19-v-stranah-so-snizheniem-zabolevaemosti	https://inforesist.org/voz-vsplesk-rasprostraneniya-koronavirusa-mozhet-nachatsya-v-lyuboj-moment/
right	http://allsport-news.net/366471_messi___luchshiy_igrok_v_istorii_finalov_lch_za_pobedu_nad_myu_v_2011_m__ronaldu___na_11_m_meste_squawka.html	https://www.sports.ru/football/1085743729.html
bad	https://3dnews.ru/1011793	https://3dnews.ru/1011758
right	https://news.ru/economics/petlya-kudrina-glava-sp-ne-teryaet-premerskih-ambicij/	https://thebell.io/razvorot-ot-neftyanoj-ekonomiki-kudrin-prizval-izmenit-vsyu-ekonomicheskuyu-politiku-posle-pandemii/?utm_source=tg.daily&utm_medium=social&utm_campaign=aleksey-kudrin-napisal-o-tom--chto-pandem
bad	https://hotgeo.ru/society/66951	https://tsargrad.tv/news/russkaja-amazonka-i-gora-mertvecov-sohu-sostavilo-rejting-misticheskih-chudes-rossii_255803
right	https://www.business-gazeta.ru/news/469686	https://www.kommersant.ru/doc/4356327
right	https://www.business-gazeta.ru/news/469662	https://planet-today.ru/novosti/obshchestvo/ekologiya/item/122331-v-rossii-zafiksirovan-pyatiletnij-rekord-po-zagryazneniyu-vozdukha
left	https://informburo.kz/novosti/voz-prekratila-ispytaniya-dvuh-preparatov-primenyaemyh-ot-koronavirusa.html	https://ura.news/news/1052433411
right	https://lenta.ru/news/2020/05/25/draka/	https://www.rosbalt.ru/moscow/2020/05/25/1845127.html
left	http://www.yugopolis.ru/news/delo-vladel-ca-krasnodarskogo-trc-oz-mall-privelo-k-uvol-neniyu-i-arestu-dvuh-generalov-mvd-127063	https://www.business-gazeta.ru/news/469686
right	https://www.metronews.ru/novosti/russia/reviews/rospotrebnadzor-obyasnil-vliyanie-alkogolya-na-koronavirus-1675815/	https://riafan.ru/1279378-rospotrebnadzor-rasskazal-o-vliyanii-alkogolya-na-veroyatnost-zarazitsya-covid-19
right	https://omskzdes.ru/society/69836.html	https://fedpress.ru/news/77/society/2503576
bad	https://andro-news.com/news/anons-realme-buds-q-i-buds-air-neo-realme-power-bank-2-i-realme-.html	https://ilenta.com/news/company/news_28877.html
right	https://inforesist.org/ne-delajte-iz-mozhzhevelnika-slona-klichko-obyasnil-pochemu-na-kreshhatike-ne-vysadili-kashtany/	https://racurs.ua/n138711-proshu-ne-delat-iz-mojjevelnika-slona-klichko-obyasnil-pochemu-na-kreschatike-vmesto-kashtanov.html
right	https://www.sport.ru/figurnoe_katanie/trusova-voshla-v-knigu-rekordov-ginnessa/article449744/	https://www.pravda.ru/news/sport/1501140-trusova/
right	https://vestikavkaza.ru/news/panyj-voditel-ustroil-smertelnoe-dtp-na-blok-postu-v-almaty.html	https://informburo.kz/novosti/pyanyy-voditel-protaranil-blokpost-v-almaty-pogibli-dvoe-policeyskih-106820.html
left	https://ura.news/news/1052433332	https://www.rosbalt.ru/russia/2020/05/25/1845218.html
right	https://lenta.ru/news/2020/05/25/dopomozhit/	https://actualnews.org/exclusive/347551-vladimir-zelenskij-poprosil-pomoschi-u-izrailja-v-borbe-s-koronavirusom.html
left	https://realty.ria.ru/20200525/1571937529.html	https://rns.online/finance/analitiki-otsenili-snizhenie-obemov-ipotechnogo-kreditovaniya-v-aprele-2020-05-25/
left	https://realnoevremya.ru/news/175667-glava-tuvy-i-drug-minnihanova-zarazilsya-koronavirusom	https://rueconomics.ru/443778-glava-tuvy-sholban-kara-ool-gospitalizirovan-v-bolnicu-iz-za-sereznoi-zarazy
left	https://iz.ru/1015207/2020-05-25/ugolovnoe-delo-vozbudili-v-kazani-po-faktu-khlopka-bytovogo-gaza-v-zhilom-dome	https://fedpress.ru/news/16/incidents/2504036
left	https://www.rosbalt.ru/world/2020/05/25/1845225.html	https://korrespondent.net/lifestyle/4232673-ylon-mask-yzmenyl-ymia-svoeho-rebenka
right	https://www.rosbalt.ru/business/2020/05/25/1845175.html	https://thebell.io/razvorot-ot-neftyanoj-ekonomiki-kudrin-prizval-izmenit-vsyu-ekonomicheskuyu-politiku-posle-pandemii/?utm_source=tg.daily&utm_medium=social&utm_campaign=aleksey-kudrin-napisal-o-tom--chto-pandem
right	https://lenta.ru/news/2020/05/25/rekord/	https://ru.krymr.com/a/news-koronavirus-ekologija-rossii/30632936.html
left	https://tass.ru/obschestvo/8560727	https://www.mk.ru/social/2020/05/25/v-kitae-rasskazali-o-samykh-zagadochnykh-mestakh-rossii.html
left	https://www.kommersant.ru/doc/4355967	https://rns.online/finance/analitiki-otsenili-snizhenie-obemov-ipotechnogo-kreditovaniya-v-aprele-2020-05-25/
left	https://vchaspik.ua/proisshestviya/478083-obstanovka-na-donbasse-zafiksirovano-8-obstrelov-u-vsu-poter-net	https://donpress.com/news/25-05-2020-boycy-vsu-podavili-provokacii-nvf-protivnik-pones-znachitelnye-poteri
right	https://vashgorod.ru/news/1133807	https://fedpress.ru/news/77/society/2503576
left	https://inforeactor.ru/304290-deputaty-gosdumy-predlagayut-uzhestochit-nakazanie-dlya-voditelei-bez-prav	https://polit.info/496568-nakazanie-pri-narushenii-pdd-bez-voditelskih-prav-mogut-uzhestochit-v-rf
right	https://lenta.ru/news/2020/05/25/megafon20/	https://smoldaily.ru/megafon-napravil-20-tysyach-smartfonov-detyam-iz-maloimushhih-semej-v-ramkah-akczii-vzaimopomoshhi-myvmeste
left	https://rns.online/energy/V-Belorussii-soobschili-ob-otkritii-dvuh-mestorozhdenii-nefti-2020-05-25/	https://korrespondent.net/business/companies/4232786-v-belarusy-nashly-dva-mestorozhdenyia-nefty
left	https://www.mk.ru/social/2020/05/25/vlasti-moskvy-raskryli-detali-ocherednogo-etapa-snyatiya-ogranicheniy.html	https://lenta.ru/news/2020/05/25/etap/?utm_referrer=https%3A%2F%2Fzen.yandex.com%2F%3Ffrom%3Dspecial&utm_campaign=dbr&utm_source=YandexZenSpecial
right	https://www.kasparov.ru/material.php?id=5ECBC4BC8D3CD	https://tass.ru/politika/8556579
right	https://www.znak.com/2020-05-25/rosobrnadzor_opublikoval_novoe_raspisanie_ege	https://www.1tv.ru/news/2020-05-25/386485-rosobrnadzor_opublikoval_daty_edinyh_gosudarstvennyh_ekzamenov_kotorye_proydut_v_iyule
right	https://vashgorod.ru/news/1133807	https://pravo.ru/news/222083/
right	https://www.ntv.ru/novosti/2344861/?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://tass.ru/ekonomika/8558485
left	https://glavnoe.ua/news/n357027622-zelenskij-poprosil-u-izraili-gumanitarnoj-pomoschi	https://korrespondent.net/ukraine/4232664-zelenskyi-poprosyl-humpomosch-u-yzraylia
draw	https://www.pravda.ru/news/world/1501078-pomosh/	https://glavnoe.ua/news/n357027622-zelenskij-poprosil-u-izraili-gumanitarnoj-pomoschi
right	https://ukranews.com/news/704497-probki-v-kieve-25-maya	https://www.5.ua/ru/kyev/vmeste-s-oslablenyem-karantyna-na-ulytsi-kyeva-vernulys-probky-kakaia-sytuatsyia-v-horode-215775.html
bad	https://3dnews.ru/1011760	https://3dnews.ru/1011793
bad	https://ulpressa.ru/2020/05/25/%d0%bd%d0%b0-%d1%81%d0%be%d1%86%d0%bf%d0%be%d0%b4%d0%b4%d0%b5%d1%80%d0%b6%d0%ba%d1%83-%d0%be%d0%b4%d0%bd%d0%be%d0%b3%d0%be-%d1%83%d0%bb%d1%8c%d1%8f%d0%bd%d0%be%d0%b2%d1%86%d0%b0-%d0%b8%d0%b7-%d0%b1/	https://up74.ru/articles/news/120320/
left	https://zn.ua/ECONOMICS/ubytki-metro-kieva-za-vremya-prostoya-na-karantine-prevysili-polmilliona-griven-355349_.html	https://telegraf.com.ua/ukraina/mestnyiy/5481748-za-vremya-karantina-kievskoe-metro-podschitalo-ubyitki.html
right	https://ura.news/news/1052433361	https://www.rosbalt.ru/russia/2020/05/25/1845235.html
right	https://nikcenter.org/newsItem/58540	https://joinfo.ua/weather/1272012_Gismeteo-Ukraina-pogoda-25-maya-preimuschestvenno.html
left	https://politexpert.net/198021-profsoyuzy-predlozhili-vozmestit-rossiyanam-izderzhki-distancionnoi-raboty	https://omskzdes.ru/society/69836.html
right	https://www.sports.ru/football/1085741737.html	https://globalmsk.ru/news/id/40003
right	https://racurs.ua/n138694-otkrytie-metropolitena-ne-pomoglo-kiev-ostanovilsya-v-probkah-karta.html	https://www.5.ua/ru/kyev/vmeste-s-oslablenyem-karantyna-na-ulytsi-kyeva-vernulys-probky-kakaia-sytuatsyia-v-horode-215775.html
left	https://nation-news.ru/525376-sledkom-podmoskovya-nachal-proverku-posle-razgroma-memoriala-v-chernogolovke	https://inforeactor.ru/304419-sk-i-mvd-podmoskovya-ishchut-razgromivshego-podnozhie-memoriala-vov-vandala
right	https://from-ua.com/news/550008-zelenskii-obratilsya-za-gumpomoschyu-k-izrailyu.html	https://actualnews.org/exclusive/347551-vladimir-zelenskij-poprosil-pomoschi-u-izrailja-v-borbe-s-koronavirusom.html
right	http://kontrakty.ua/article/156526	https://www.5.ua/ru/obshchestvo/v-natspolytsyy-sozdaly-novii-sekretnii-departament-tspk-215781.html
right	https://www.rosbalt.ru/moscow/2020/05/25/1845147.html	https://www.pnp.ru/social/leo-bokeriya-sprognoziroval-sroki-zaversheniya-epidemii-koronavirusa.html
draw	https://lezgigazet.ru/archives/160970	https://zamana.info/rubriki/news/informacia/96-inform/11620-artem-zdunov-vstretilsya-so-spasatelyami-volzhskogo-spasatelnogo-tsentra-mchs-rf
right	https://mperspektiva.ru/topics/rossiyan-prizvali-otkryt-dlya-sebya-stranu/	https://tass.ru/ekonomika/8558485
left	https://eadaily.com/ru/news/2020/05/25/v-podmoskovnoy-chernogolovke-vandal-oskvernil-obelisk-krasnoarmeycam	https://polit.info/496646-video-s-rastoptavshim-venki-voinam-vov-vandalom-zainteresovalo-policiyu-v-podmoskove
right	https://www.rbc.ru/rbcfreenews/5ecb8fc79a79470941b6414f	https://susanin.news/russia/incidents/20200525-273784/
bad	https://ria.ru/20200525/1571929854.html	https://hotgeo.ru/society/66951
right	https://www.1tv.ru/news/2020-05-25/386485-rosobrnadzor_opublikoval_daty_edinyh_gosudarstvennyh_ekzamenov_kotorye_proydut_v_iyule	https://www.oblgazeta.ru/society/education/110017/
right	https://grozny.tv/news.php?id=37886	https://nation-news.ru/525287-putin-razreshil-vremenno-priobretat-polis-osago-bez-tehosmotra?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews
right	https://tsargrad.tv/news/pravitelstvo-rossii-vremenno-zapretilo-vvoz-topliva_255900?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://openmedia.io/news/n1/vlasti-zapretili-vvoz-nefteproduktov-do-oktyabrya-chtoby-ne-dopustit-v-rossiyu-deshevyj-benzin/
bad	https://nbnews.com.ua/obshchestvo/2020/05/25/koronavirus-v-ukraine-i-mire-aktualnye-dannye-po-sostoyaniiu-na-25-maya/	https://vz.ua/news/62489-v-ukraine-obnaruzhili-406-novykh-zarazhennykh-koronavirusom-pogibli-esche-12-bolnykh
left	https://meduza.io/news/2020/05/25/voz-priostanovila-ispytaniya-gidroksihlorohina-kak-sredstva-dlya-lecheniya-covid-19-ego-v-kachestve-profilaktiki-prinimaet-donald-tramp	https://eadaily.com/ru/news/2020/05/25/voz-na-vremya-prekratila-ispytaniya-gidroksihlorohina-v-lechenii-covid-19
left	https://www.sportsdaily.ru/news/yurij-semin-nazval-pospeshnym-reshenie-vernutsya-v-lokomotiv-iz-kievskogo-dinamo	https://www.euro-football.ru/article/29/1004367313_semin_vozvraschenie_v_lokomotiv_iz_kieva_byilo_pospeshnyim_resheniem
right	https://www.oreanda.ru/gosudarstvo/v-gosdume-predlojili-ponizit-vozrast-nachisleniya-nadbavki-k-pensii/article1318883/	https://www.mskagency.ru/materials/3006271
left	http://www.vnd12.ru/news/health-news/21642-alkogol-ne-zaschischaet-ot-koronavirusa-i-podvergaet-zdorove-lyudey-esche-bolshey-opasnosti.html	https://riafan.ru/1279378-rospotrebnadzor-rasskazal-o-vliyanii-alkogolya-na-veroyatnost-zarazitsya-covid-19
right	https://lenta.ru/news/2020/05/25/teplo/	https://www.rbc.ru/rbcfreenews/5ecb08619a7947d27c314bb4
bad	https://vz.ua/news/62489-v-ukraine-obnaruzhili-406-novykh-zarazhennykh-koronavirusom-pogibli-esche-12-bolnykh	https://ura-inform.com/ru/society/2020/05/25/uzhe-bolee-21-000-v-ukraine-chislo-sluchaev-koronavirusa-preodolelo-ocherednoj
right	https://www.euro-football.ru/article/30985/1004367343_torpedo_obyyavilo_ob_uhode_prezidenta_i_sportivnogo_direktora	https://russian.rt.com/sport/news/749592-torpedo-uhod-elenceva
bad	https://ura-inform.com/ru/society/2020/05/25/uzhe-bolee-21-000-v-ukraine-chislo-sluchaev-koronavirusa-preodolelo-ocherednoj	https://zn.ua/UKRAINE/v-ukraine-zafiksirovali-rezkiy-spad-zabolevaemosti-covid-19-355299_.html
right	https://rtvi.com/news/prokuror-potreboval-prigovorit-pola-uilana-k-18-godam-lisheniya-svobody/	https://ru.euronews.com/2020/05/25/whelan-update
draw	https://glavnoe.ua/news/n357027622-zelenskij-poprosil-u-izraili-gumanitarnoj-pomoschi	https://lenta.ru/news/2020/05/25/dopomozhit/
draw	https://www.ntv.ru/novosti/2344861/?utm_source=yxnews&utm_medium=desktop&utm_referrer=https%3A%2F%2Fyandex.ru%2Fnews	https://www.kommersant.ru/doc/4356344
right	https://rueconomics.ru/443778-glava-tuvy-sholban-kara-ool-gospitalizirovan-v-bolnicu-iz-za-sereznoi-zarazy	https://www.pnp.ru/social/glava-tuvy-zarazilsya-koronavirusom.html
draw	https://vestikavkaza.ru/news/rosturizm-predposylok-dla-bystrogo-vosstanovlenia-turizma-v-mire-poka-net.html	https://www.rosbalt.ru/russia/2020/05/25/1845287.html
left	https://www.nakanune.ru/news/2020/05/25/22574378/	https://newvz.ru/info/185294.html
draw	https://globalmsk.ru/news/id/40003	https://www.vedomosti.ru/society/news/2020/05/25/831020-fedun-rasskazal-podrobnosti
right	https://vestikavkaza.ru/news/gruzia-nazvala-uslovie-vozvrasenia-posla-v-kiev.html	https://sputnik-georgia.ru/politics/20200525/248571647/Vozvraschenie-posla-Gruzii-v-Kiev-zavisit-ot-deystviy-ukrainskoy-storony.html
left	https://lenta.ru/news/2020/05/25/girl/	https://tvrain.ru/news/devochku_s_rozhdenija_zhivshuju_v_bolnitse_zabrali_v_druguju_semju-509384/
left	https://www.kasparov.ru/material.php?id=5ECB7719275D4	https://lenta.ru/news/2020/05/25/etap/?utm_referrer=https%3A%2F%2Fzen.yandex.com%2F%3Ffrom%3Dspecial&utm_campaign=dbr&utm_source=YandexZenSpecial
right	https://omskzdes.ru/society/69836.html	https://www.pnp.ru/politics/smi-rossiyanam-predlozhili-vozmestit-voznikshie-s-perekhodom-na-udalennuyu-rabotu-raskhody.html
left	https://eadaily.com/ru/news/2020/05/25/v-podmoskovnoy-chernogolovke-vandal-oskvernil-obelisk-krasnoarmeycam	https://nation-news.ru/525376-sledkom-podmoskovya-nachal-proverku-posle-razgroma-memoriala-v-chernogolovke
bad	https://myslo.ru/news/tula/2020-05-25-zakanchivaetsya-srok-podachi-zayavlenij-na-subsidiyu-za-aprel-dlya-predprinimatelej-postradavshih-otraslej	https://35media.ru/news/2020/05/25/svyshe-194-mln-rublej-subsidij-vyplatili-vologodskim-predprinimatelyam
draw	https://newvz.ru/info/185294.html	https://news.mail.ru/incident/41911054/
left	http://primorye24.ru/news/post/130336-vladimir-putin-vpervye-s-9-maya-vernulsya-na-rabotu-v-kreml	https://www.mk.ru/politics/2020/05/25/putin-vyshel-iz-samoizolyacii.html
draw	https://www.oreanda.ru/gosudarstvo/politic1/v-rossii-povysili-do-70-let-predelnyy-vozrast-rektorov/article1319037/	https://www.kommersant.ru/doc/4356183
left	http://www.trud.ru/article/25-05-2020/1390179_v_merii_moskvy_rasskazali_kakie_ogranichenija_otmenjat_na_vtorom_etape.html	https://www.kasparov.ru/material.php?id=5ECB7719275D4
right	https://vestikavkaza.ru/news/vilfand-ozvucil-sroki-vozvrasenia-normalnoj-pogody-v-rossiu.html	https://rueconomics.ru/443771-gidrometcentr-sprognoziroval-nastuplenie-normalnoi-dlya-maya-pogody-v-rossii
bad	https://ulpressa.ru/2020/05/25/%d0%bd%d0%b0-%d1%81%d0%be%d1%86%d0%bf%d0%be%d0%b4%d0%b4%d0%b5%d1%80%d0%b6%d0%ba%d1%83-%d0%be%d0%b4%d0%bd%d0%be%d0%b3%d0%be-%d1%83%d0%bb%d1%8c%d1%8f%d0%bd%d0%be%d0%b2%d1%86%d0%b0-%d0%b8%d0%b7-%d0%b1/	https://chr.mk.ru/social/2020/05/25/kurskaya-oblast-na-33-meste-po-socialnoy-orientirovannosti-byudzheta.html
left	https://tvzvezda.ru/news/opk/content/20205251152-fBPO1.html	http://www.trud.ru/article/25-05-2020/1390190_privatizatsii_luny_ne_byvat_poobeschal_rogozin.html
left	https://sputnik.by/health/20200525/1044762642/VOZ-mir-nakhoditsya-tolko-v-seredine-pervoy-volny-COVID-19.html	https://inforesist.org/voz-vsplesk-rasprostraneniya-koronavirusa-mozhet-nachatsya-v-lyuboj-moment/
bad	https://vestikavkaza.ru/news/tokaev-podpisal-zakon-uprosausij-provedenie-mitingov-v-kazahstane.html	https://informburo.kz/novosti/prezident-podpisal-popravki-o-smyagchenii-usloviy-dlya-sozdaniya-partii-i-kvote-dlya-zhenshchin-v-izbiratelnyh-spiskah--106839.html
right	https://realnoevremya.ru/news/175667-glava-tuvy-i-drug-minnihanova-zarazilsya-koronavirusom	https://charter97.org/ru/news/2020/5/25/377629/
right	https://topspb.tv/news/2020/05/25/poslednij-zvonok-prozvenit-segodnya-dlya-vypusknikov-shkol/	https://www.interfax.ru/russia/710114
left	https://newvz.ru/info/185217.html	https://fomag.ru/news/ob-etapakh-vykhoda-iz-karantina-chto-ozhidaet-rubl-k-kontsu-goda-daydzhest-fo/
right	https://ria.ru/20200525/1571929854.html	https://ura.news/news/1052433262
bad	https://news2.ru/story/600456/	https://www.znak.com/2020-05-25/v_chelyabinsk_blizhayshie_chasy_dostavyat_20_turistov_evakuirovannyh_iz_ssha_i_s_goa
bad	https://3dnews.ru/1011758	https://ilenta.com/news/company/news_28877.html
left	https://thebell.io/razvorot-ot-neftyanoj-ekonomiki-kudrin-prizval-izmenit-vsyu-ekonomicheskuyu-politiku-posle-pandemii/?utm_source=tg.daily&utm_medium=social&utm_campaign=aleksey-kudrin-napisal-o-tom--chto-pandem	https://kapital-rus.ru/articles/article/rentu_neft_bolshe_davat_ne_budet_kudrin_podderjal_chubaisa/
right	https://www.rosbalt.ru/russia/2020/05/25/1845235.html	https://saratov24.tv/news/rospotrebnadzor-nasekomye-vryad-li-mogut-byt-perenoschikami-koronavirusa/
right	https://lenta.ru/news/2020/05/25/teplo/	https://rueconomics.ru/443771-gidrometcentr-sprognoziroval-nastuplenie-normalnoi-dlya-maya-pogody-v-rossii
